trial size orLarge phase dur orSmall task response rt
281 8 0 0.2 6 2.0 equ n 1.08194868347
282 8 180 0.4 6 1.0 equ n 2.51668459803
283 8 270 0.2 6 -0.5 comp down 1.23485151338
284 8 270 0.8 6 -1.0 equ n 1.01133796061
285 8 180 0.0 6 -0.5 comp right 0.846754513088
286 8 270 0.2 6 -2.0 equ n 0.976076868619
287 8 180 0.2 6 0.0 equ m 1.5759128992
288 8 90 0.4 6 1.5 comp up 2.10512210893
289 8 270 0.6 6 -2.0 equ n 1.2230662589
290 8 0 0.2 6 0.5 equ n 1.42301351885
291 8 90 0.8 6 -1.5 comp up 1.44648475694
292 8 270 0.8 6 -2.0 equ n 1.05842646845
293 8 270 0.0 6 -2.0 comp down 0.729132705997
294 8 90 0.6 6 0.5 equ m 3.30464085598
295 8 0 0.8 6 -2.0 comp left 0.787944759399
296 8 0 0.8 6 1.0 comp right 0.776176369467
297 8 270 0.8 6 -1.5 equ n 1.36421258072
298 8 90 0.4 6 -2.0 comp up 0.870244532149
299 8 180 0.2 6 -2.0 equ n 1.66993046822
300 8 270 0.6 6 1.0 equ m 1.09365843076
301 8 180 0.8 6 -0.5 equ m 1.41126812604
302 8 180 0.4 6 0.0 comp right 0.811448193443
303 8 0 0.6 6 0.5 equ n 4.44541845741
304 8 180 0.2 6 0.5 comp left 0.752645722172
305 8 90 0.6 6 -1.5 equ n 0.846758345941
306 8 90 0.6 6 -2.0 comp up 0.693852449747
307 8 270 0.2 6 -0.5 equ n 1.75229309975
308 8 0 0.0 6 2.0 comp right 0.752684050696
309 8 0 0.2 6 1.5 comp right 2.3520831361
310 8 180 0.4 6 -2.0 comp right 0.776399824763
311 8 270 0.4 6 1.5 equ m 1.3053648818
312 8 90 0.0 6 0.0 comp up 1.64643661631
313 8 270 0.0 6 -1.0 equ n 0.905550468507
314 8 90 0.2 6 1.0 equ m 1.38770030007
315 8 0 0.4 6 -1.5 equ n 0.929084182086
316 8 270 0.2 6 -1.0 equ n 0.905530537677
317 8 0 0.4 6 1.0 equ m 1.08194753362
318 8 180 0.0 6 -1.5 comp right 0.682099391228
319 8 180 0.8 6 0.5 equ m 1.56413646028
320 8 180 0.2 6 -1.5 comp right 0.858500289189
321 8 270 0.2 6 -1.5 equ n 1.3877098822
322 8 90 0.4 6 1.5 equ n 1.24658502436
323 8 90 0.4 6 -1.5 comp up 0.776158738348
324 8 0 0.6 6 -1.5 comp left 0.693846317185
325 8 0 0.0 6 0.0 equ n 1.18778676922
326 8 180 0.4 6 1.5 comp left 0.776176369469
327 8 0 0.2 6 -1.0 comp left 0.776184418457
328 8 180 0.4 6 0.0 equ m 1.21135076233
329 8 90 0.4 6 -1.5 equ n 0.940777831394
330 8 270 0.6 6 -0.5 comp down 1.32869507091
331 8 180 0.0 6 -1.5 equ n 0.976112897433
332 8 0 0.4 6 -1.5 comp left 0.799674054235
333 8 270 0.8 6 -0.5 equ n 0.97612286285
334 8 270 0.8 6 0.0 comp down 0.776209715284
335 8 270 0.8 6 0.5 comp down 1.03491651856
336 8 90 0.2 6 0.5 equ m 1.38772329719
337 8 270 0.8 6 0.5 equ n 1.24658425779
338 8 90 0.2 6 -1.5 equ n 1.16427988561
339 8 0 0.8 6 -1.5 comp left 0.670430272174
340 8 0 0.0 6 -1.5 comp left 0.729138071991
341 8 180 0.4 6 2.0 comp left 0.764389581847
342 8 180 0.4 6 -1.0 comp right 0.740894963365
343 8 90 0.8 6 0.5 comp down 1.18777335424
344 8 270 0.0 6 -1.5 comp down 0.952577650714
345 8 180 0.0 6 -0.5 equ n 1.35243767495
346 8 0 0.0 6 -1.5 equ n 0.91733648956
347 8 90 0.6 6 2.0 comp down 0.882082296706
348 8 270 0.0 6 -0.5 equ n 1.47001387109
349 8 270 0.2 6 0.0 equ m 1.23480206959
350 8 270 0.6 6 -1.0 equ n 0.882034386052
351 8 180 0.6 6 1.5 comp left 0.823218499798
352 8 270 0.4 6 -1.0 equ n 1.37597100524
353 8 0 0.2 6 2.0 comp right 0.693828686064
354 8 90 0.2 6 0.0 comp up 0.905517889263
355 8 90 0.8 6 1.5 equ n 1.32891201036
356 8 180 0.6 6 -0.5 comp right 0.846734582256
357 8 0 0.0 6 -1.0 equ n 1.90513460403
358 8 180 0.2 6 -0.5 comp right 0.658602473033
359 8 270 0.4 6 2.0 equ n 0.893765214028
360 8 0 0.8 6 1.0 equ n 0.917273247494
