trial size orLarge phase dur orSmall task response rt
283 8 180 0.4 6 0.0 comp left 0.987864852592
284 8 90 0.4 6 -2.0 equ n 0.976084242691
285 8 270 0.8 6 -0.5 equ m 1.07020378817
286 8 270 0.8 6 0.0 equ m 0.858497765264
287 8 180 0.4 6 0.5 comp left 0.682112874754
288 8 0 0.4 6 -1.5 equ m 2.6576371399
289 8 270 0.6 6 -1.0 comp down 1.16427810607
290 8 270 0.6 6 0.0 equ m 0.846782313602
291 8 270 0.0 6 1.0 comp up 0.776173011225
292 8 0 0.8 6 1.5 equ n 1.39946294279
293 8 0 0.2 6 1.5 equ n 1.55235560454
294 8 0 0.4 6 -1.0 equ m 0.8937686875
295 8 0 0.2 6 1.0 comp right 0.717383030395
296 8 180 0.0 6 1.0 comp left 0.729183954361
297 8 180 0.2 6 1.0 comp left 0.67033111502
298 8 90 0.8 6 0.5 comp down 1.54058572662
299 8 270 0.0 6 2.0 equ n 1.09373357869
300 8 90 0.2 6 0.0 equ m 0.811419019999
301 8 90 0.0 6 1.0 equ m 0.787976618158
302 8 0 0.6 6 0.0 equ n 1.50533780141
303 8 0 0.4 6 0.0 comp right 1.14074716571
304 8 0 0.0 6 1.5 equ n 0.999619782495
305 8 90 0.2 6 0.0 comp down 1.10547892645
306 8 90 0.8 6 -1.0 comp up 1.21130319161
307 8 0 0.6 6 2.0 comp right 1.17601923778
308 8 180 0.6 6 0.5 comp left 0.764445677807
309 8 180 0.6 6 2.0 equ n 1.30515865458
310 8 90 0.2 6 0.5 equ m 3.25755519385
311 8 180 0.8 6 -1.0 comp right 3.03415211692
312 8 180 0.0 6 0.0 comp left 0.917324541369
313 8 0 0.6 6 -2.0 comp left 1.023154939
314 8 180 0.2 6 0.0 comp left 1.51710346324
315 8 0 0.4 6 2.0 equ n 1.04662417073
316 8 270 0.6 6 1.5 comp up 0.71733511996
317 8 0 0.6 6 1.5 comp right 0.787941356073
318 8 0 0.6 6 -1.0 equ m 1.04663068656
319 8 270 0.8 6 1.0 comp up 0.999619015958
320 8 270 0.6 6 0.5 comp up 0.92907832138
321 8 270 0.0 6 0.5 comp up 0.658545905666
322 8 180 0.0 6 -2.0 equ m 1.05837641767
323 8 180 0.8 6 0.0 comp right 1.1642715903
324 8 180 0.8 6 -1.0 equ m 1.09372706286
325 8 0 0.8 6 -0.5 equ m 1.48181069386
326 8 90 0.0 6 -1.5 equ m 1.65819328465
327 8 0 0.8 6 -0.5 comp right 0.893767537607
328 8 270 0.0 6 0.0 equ m 2.28148129978
329 8 90 0.6 6 -1.5 comp up 0.87026112742
330 8 90 0.8 6 -0.5 equ m 1.90514339984
331 8 0 0.4 6 -0.5 equ m 1.57586163149
332 8 270 0.4 6 -2.0 equ m 0.870280674892
333 8 270 0.2 6 0.0 comp up 1.54058151046
334 8 90 0.4 6 1.0 equ n 1.0349363155
335 8 180 0.4 6 -1.5 comp right 1.04667859699
336 8 270 0.6 6 1.5 equ n 1.74054103572
337 8 90 0.0 6 -1.0 comp up 1.17598742526
338 8 270 0.4 6 2.0 comp up 0.69385477301
339 8 180 0.4 6 -0.5 comp right 1.05842547794
340 8 270 0.2 6 -2.0 comp down 1.90960443963
341 8 0 0.4 6 2.0 comp right 0.693859372404
342 8 90 0.8 6 -2.0 equ n 1.29362257972
343 8 270 0.8 6 0.5 equ m 0.940838617214
344 8 180 0.4 6 1.5 comp left 0.940817919909
345 8 180 0.0 6 -1.5 comp right 1.08191042428
346 8 270 0.6 6 -1.5 equ n 1.4582931684
347 8 0 0.4 6 -2.0 equ n 1.34066452977
348 8 180 0.0 6 1.5 equ n 0.964314748009
349 8 270 0.6 6 -0.5 comp down 1.57586393121
350 8 0 0.4 6 0.5 comp right 0.823211128416
351 8 270 0.4 6 -0.5 equ m 2.28146175231
352 8 270 0.4 6 0.0 equ m 0.776163429138
353 8 270 0.8 6 -1.0 comp down 1.22306118783
354 8 0 0.6 6 -0.5 equ m 1.82261857169
355 8 90 0.2 6 -0.5 comp up 1.35242635873
356 8 270 0.8 6 2.0 equ n 3.65744051529
357 8 90 0.6 6 2.0 comp down 0.752678866091
358 8 0 0.4 6 -1.0 comp right 0.952576682612
359 8 180 0.8 6 -2.0 comp right 1.01138391119
360 8 90 0.8 6 -1.0 equ n 1.11724420503
